datetime,power_demand_mwh,temperature_c,rainfall_mm,wind_speed_ms,humidity_pct,sunshine_hr,solar_radiation_mj_m2,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2025-04-06 17:00:00,46685.0,14.4,0.0,4.4,40,1.0,1.6,17,6,4,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 18:00:00,51874.0,13.1,0.0,3.1,42,1.0,0.82,18,6,4,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 19:00:00,56457.0,11.7,0.0,2.3,49,0.5,0.22,19,6,4,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 20:00:00,58920.0,10.5,0.0,2.8,57,0.0,0.0,20,6,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 21:00:00,58702.0,9.7,0.0,1.6,64,0.0,0.0,21,6,4,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 22:00:00,57880.0,8.9,0.0,2.2,71,0.0,0.0,22,6,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-06 23:00:00,56937.0,8.3,0.0,2.2,75,0.0,0.0,23,6,4,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2025-04-07 00:00:00,55679.0,7.8,0.0,2.3,78,0.0,0.0,0,0,4,0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 01:00:00,52616.0,7.3,0.0,0.7,78,0.0,0.0,1,0,4,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 02:00:00,50580.0,7.0,0.0,0.9,81,0.0,0.0,2,0,4,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 03:00:00,49637.0,6.8,0.0,1.3,82,0.0,0.0,3,0,4,0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 04:00:00,49387.0,6.5,0.0,0.9,81,0.0,0.0,4,0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 05:00:00,50281.0,6.2,0.0,0.9,84,0.0,0.0,5,0,4,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 06:00:00,52652.0,5.8,0.0,1.0,87,0.0,0.0,6,0,4,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 07:00:00,56204.0,5.5,0.0,1.3,87,0.4,0.11,7,0,4,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 08:00:00,58972.0,7.5,0.0,2.1,84,1.0,0.66,8,0,4,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 09:00:00,60094.0,10.4,0.0,2.1,69,1.0,1.47,9,0,4,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 10:00:00,58643.0,12.7,0.0,1.6,53,1.0,2.18,10,0,4,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 11:00:00,56304.0,14.8,0.0,1.7,42,1.0,2.77,11,0,4,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 12:00:00,53244.0,17.0,0.0,2.4,31,1.0,3.13,12,0,4,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 13:00:00,50070.0,18.5,0.0,3.7,31,1.0,3.24,13,0,4,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 14:00:00,52523.0,19.4,0.0,3.6,31,1.0,3.08,14,0,4,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 15:00:00,54596.0,19.8,0.0,5.0,29,1.0,2.67,15,0,4,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 16:00:00,57290.0,20.0,0.0,5.1,32,1.0,2.12,16,0,4,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 17:00:00,61213.0,19.2,0.0,4.7,36,1.0,1.43,17,0,4,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 18:00:00,63971.0,17.8,0.0,5.5,41,0.9,0.66,18,0,4,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 19:00:00,66669.0,16.6,0.0,4.4,46,0.0,0.15,19,0,4,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 20:00:00,67482.0,16.1,0.0,2.9,47,0.0,0.0,20,0,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 21:00:00,65606.0,15.7,0.0,1.3,46,0.0,0.0,21,0,4,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 22:00:00,63803.0,15.7,0.0,4.2,45,0.0,0.0,22,0,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17
2025-04-07 23:00:00,62875.0,15.2,0.0,4.9,48,0.0,0.0,23,0,4,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17
2025-04-08 00:00:00,61159.0,14.3,0.0,2.7,51,0.0,0.0,0,1,4,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 01:00:00,57394.0,13.7,0.0,3.2,56,0.0,0.0,1,1,4,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 02:00:00,55252.0,13.0,0.0,4.3,65,0.0,0.0,2,1,4,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 03:00:00,54055.0,12.0,0.0,3.6,74,0.0,0.0,3,1,4,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 04:00:00,53573.0,11.6,0.0,2.4,77,0.0,0.0,4,1,4,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 05:00:00,54032.0,11.1,0.0,2.8,79,0.0,0.0,5,1,4,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 06:00:00,55588.0,10.9,0.0,1.2,80,0.0,0.0,6,1,4,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 07:00:00,58342.0,10.7,0.0,2.6,81,0.0,0.06,7,1,4,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 08:00:00,61091.0,10.9,0.0,2.5,81,0.0,0.25,8,1,4,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 09:00:00,62527.0,11.8,0.0,2.5,76,0.1,0.71,9,1,4,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 10:00:00,60422.0,13.0,0.0,3.4,70,0.6,1.87,10,1,4,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 11:00:00,56683.0,14.6,0.0,3.6,52,1.0,2.78,11,1,4,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 12:00:00,52812.0,15.9,0.0,3.5,42,1.0,3.18,12,1,4,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 13:00:00,49463.0,16.6,0.0,5.0,30,1.0,3.35,13,1,4,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 14:00:00,51933.0,17.3,0.0,5.0,34,1.0,3.24,14,1,4,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 15:00:00,53614.0,18.1,0.0,4.0,34,1.0,2.9,15,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 16:00:00,56324.0,18.4,0.0,4.0,36,1.0,2.33,16,1,4,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 17:00:00,60086.0,17.9,0.0,4.2,36,1.0,1.64,17,1,4,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 18:00:00,63107.0,16.8,0.0,3.4,38,1.0,0.81,18,1,4,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 19:00:00,66221.0,15.2,0.0,3.3,39,0.5,0.22,19,1,4,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 20:00:00,67166.0,14.1,0.0,2.6,41,0.0,0.0,20,1,4,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 21:00:00,65812.0,13.4,0.0,2.3,42,0.0,0.0,21,1,4,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 22:00:00,63888.0,12.6,0.0,1.0,46,0.0,0.0,22,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-08 23:00:00,63114.0,12.0,0.0,1.9,50,0.0,0.0,23,1,4,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2025-04-09 00:00:00,61339.0,11.2,0.0,2.0,54,0.0,0.0,0,2,4,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 01:00:00,57556.0,10.4,0.0,1.0,59,0.0,0.0,1,2,4,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 02:00:00,55392.0,9.7,0.0,0.7,61,0.0,0.0,2,2,4,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 03:00:00,54342.0,9.4,0.0,1.4,64,0.0,0.0,3,2,4,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 04:00:00,54023.0,9.3,0.0,2.0,66,0.0,0.0,4,2,4,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 05:00:00,54485.0,8.9,0.0,2.7,65,0.0,0.0,5,2,4,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 06:00:00,56310.0,8.6,0.0,1.2,65,0.0,0.0,6,2,4,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 07:00:00,59070.0,8.8,0.0,1.5,67,0.0,0.15,7,2,4,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 08:00:00,60636.0,10.7,0.0,2.2,60,0.4,0.56,8,2,4,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 09:00:00,61394.0,12.3,0.0,1.6,50,0.1,0.95,9,2,4,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 10:00:00,60978.0,13.9,0.0,3.3,45,0.2,1.23,10,2,4,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 11:00:00,60615.0,15.2,0.0,1.7,42,0.0,1.37,11,2,4,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 12:00:00,58599.0,16.3,0.0,3.3,38,0.0,1.35,12,2,4,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 13:00:00,55032.0,17.8,0.0,2.9,33,0.9,2.62,13,2,4,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 14:00:00,58022.0,17.5,0.0,3.8,32,0.4,1.94,14,2,4,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 15:00:00,59958.0,16.4,0.0,4.0,32,0.2,1.41,15,2,4,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 16:00:00,62602.0,15.0,0.0,2.2,33,0.0,0.47,16,2,4,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 17:00:00,65614.0,14.9,0.0,1.7,36,0.0,0.23,17,2,4,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 18:00:00,65936.0,14.9,0.0,0.8,38,0.0,0.18,18,2,4,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 19:00:00,67078.0,14.0,0.1,2.6,48,0.0,0.03,19,2,4,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 20:00:00,67503.0,12.2,0.7,2.3,69,0.0,0.0,20,2,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 21:00:00,65902.0,12.1,0.0,1.3,61,0.0,0.0,21,2,4,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 22:00:00,63848.0,12.0,0.0,1.1,59,0.0,0.0,22,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-09 23:00:00,62930.0,11.8,0.0,0.7,62,0.0,0.0,23,2,4,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2025-04-10 00:00:00,61350.0,11.6,0.0,1.8,65,0.0,0.0,0,3,4,0,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 01:00:00,57448.0,11.3,0.0,2.1,68,0.0,0.0,1,3,4,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 02:00:00,55325.0,10.9,0.0,1.6,68,0.0,0.0,2,3,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 03:00:00,54166.0,10.5,0.0,1.2,72,0.0,0.0,3,3,4,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 04:00:00,53795.0,10.3,0.0,1.4,71,0.0,0.0,4,3,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 05:00:00,54080.0,10.0,0.0,1.3,70,0.0,0.0,5,3,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 06:00:00,55829.0,9.2,0.0,1.4,76,0.0,0.0,6,3,4,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 07:00:00,58583.0,8.9,0.0,0.8,81,0.0,0.12,7,3,4,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 08:00:00,61128.0,9.9,0.0,1.5,79,0.9,0.61,8,3,4,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 09:00:00,62745.0,11.8,0.0,1.7,71,1.0,1.36,9,3,4,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 10:00:00,61407.0,13.6,0.0,2.0,58,1.0,2.1,10,3,4,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 11:00:00,58548.0,14.8,0.0,2.4,57,0.9,2.53,11,3,4,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 12:00:00,55232.0,16.3,0.0,2.3,50,0.9,2.95,12,3,4,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 13:00:00,52062.0,16.2,0.0,2.4,44,0.5,2.28,13,3,4,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 14:00:00,54893.0,17.4,0.0,4.1,42,0.9,2.98,14,3,4,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 15:00:00,56205.0,18.7,0.0,2.6,41,1.0,3.0,15,3,4,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 16:00:00,57758.0,18.6,0.0,2.9,44,0.7,1.96,16,3,4,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 17:00:00,60696.0,17.7,0.0,3.7,47,0.7,1.49,17,3,4,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 18:00:00,63137.0,15.8,0.0,3.6,51,0.6,0.56,18,3,4,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 19:00:00,66000.0,14.0,0.0,3.3,54,0.6,0.22,19,3,4,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 20:00:00,67051.0,12.8,0.0,1.5,54,0.0,0.0,20,3,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 21:00:00,65496.0,12.2,0.0,0.4,57,0.0,0.0,21,3,4,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 22:00:00,63743.0,11.9,0.0,1.4,61,0.0,0.0,22,3,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-10 23:00:00,62940.0,11.3,0.0,1.5,65,0.0,0.0,23,3,4,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2025-04-11 00:00:00,61032.0,11.1,0.0,1.4,67,0.0,0.0,0,4,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 01:00:00,57199.0,10.7,0.0,1.2,68,0.0,0.0,1,4,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 02:00:00,55253.0,10.1,0.0,1.0,71,0.0,0.0,2,4,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 03:00:00,54161.0,9.8,0.0,2.2,72,0.0,0.0,3,4,4,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 04:00:00,53684.0,9.5,0.0,2.7,78,0.0,0.0,4,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 05:00:00,54090.0,8.9,0.0,0.9,79,0.0,0.0,5,4,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 06:00:00,55659.0,8.3,0.0,1.5,80,0.0,0.0,6,4,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 07:00:00,58055.0,8.3,0.0,1.8,82,0.4,0.14,7,4,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 08:00:00,59216.0,10.8,0.0,2.0,75,1.0,0.72,8,4,4,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 09:00:00,59036.0,13.6,0.0,1.5,64,1.0,1.54,9,4,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 10:00:00,56747.0,16.2,0.0,1.8,54,1.0,2.25,10,4,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 11:00:00,54281.0,18.6,0.0,2.1,44,1.0,2.85,11,4,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 12:00:00,51130.0,21.0,0.0,2.4,39,1.0,3.23,12,4,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 13:00:00,48390.0,22.1,0.0,2.9,28,1.0,3.42,13,4,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 14:00:00,50865.0,23.3,0.0,2.3,27,1.0,3.3,14,4,4,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 15:00:00,52934.0,24.2,0.0,3.2,30,1.0,2.87,15,4,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 16:00:00,55333.0,23.7,0.0,3.4,30,1.0,2.22,16,4,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 17:00:00,58763.0,22.8,0.0,3.1,32,1.0,1.6,17,4,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 18:00:00,61413.0,21.7,0.0,2.4,31,1.0,0.82,18,4,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 19:00:00,64042.0,19.5,0.0,2.2,35,0.4,0.2,19,4,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 20:00:00,64924.0,18.0,0.0,3.6,42,0.0,0.0,20,4,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 21:00:00,63574.0,16.6,0.0,2.1,44,0.0,0.0,21,4,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 22:00:00,62066.0,15.6,0.0,1.6,49,0.0,0.0,22,4,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-11 23:00:00,61518.0,14.8,0.0,1.7,51,0.0,0.0,23,4,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2025-04-12 00:00:00,59856.0,14.4,0.0,1.4,54,0.0,0.0,0,5,4,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 01:00:00,56080.0,14.2,0.0,1.3,56,0.0,0.0,1,5,4,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 02:00:00,53865.0,14.0,0.0,0.9,56,0.0,0.0,2,5,4,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 03:00:00,52645.0,13.8,0.0,1.5,57,0.0,0.0,3,5,4,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 04:00:00,51978.0,13.3,0.0,2.9,59,0.0,0.0,4,5,4,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 05:00:00,52092.0,13.6,0.0,2.3,59,0.0,0.0,5,5,4,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 06:00:00,52686.0,13.7,0.0,2.1,57,0.0,0.0,6,5,4,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 07:00:00,53261.0,13.5,0.0,2.0,59,0.0,0.09,7,5,4,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 08:00:00,52110.0,14.8,0.0,2.6,56,0.0,0.43,8,5,4,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 09:00:00,50074.0,16.7,0.0,2.8,50,0.1,0.92,9,5,4,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 10:00:00,48825.0,18.8,0.0,3.2,41,0.5,1.51,10,5,4,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 11:00:00,49326.0,20.9,0.0,5.1,30,0.6,2.1,11,5,4,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 12:00:00,50782.0,22.1,0.0,4.5,27,0.3,1.74,12,5,4,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2025-04-12 13:00:00,51262.0,21.7,0.0,3.6,32,0.0,0.43,13,5,4,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
